img_path,age
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\claudia_schiffer\y\claudia-schiffer_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\claudia_schiffer\y\claudia_schiffer_4f748c33bbeeac5744c220ca48f8759a_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\claudia_schiffer\13835633_41n_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\claudia_schiffer\13835633_41n_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\claudia_schiffer\1980168_277efa69_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\claudia_schiffer\la-schiffer-saluta-i-paparazzi_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\claudio_marchisio\y\claudio-marchisio_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\claudio_marchisio\claudio-marchisio-garnier_980x571_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\clint_eastwood\y\Directors_01341_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\clint_eastwood\y\eastwood_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\clint_eastwood\y\Maggio_01964_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\clint_eastwood\Directors_01341_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\clint_eastwood\eastwood_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\clint_eastwood\Maggio_01964_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cobie_smulders\y\Aprile_03003_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cobie_smulders\y\How_I_met_your_mother_00522_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cobie_smulders\y\The_Avengers_01576_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cobie_smulders\Aprile_03003_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cobie_smulders\How_I_met_your_mother_00522_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cobie_smulders\The_Avengers_01576_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\colin_farrell\y\celebs-then-now-young-old-20_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\colin_farrell\y\Maggio_02214_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\colin_farrell\y\True_Detective_and_Sherlock_01242_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\colin_farrell\celebs-then-now-young-old-20_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\colin_farrell\Maggio_02214_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\colin_farrell\True_Detective_and_Sherlock_01242_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\constance_jablonski\y\01abf8172b08_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\constance_jablonski\y\constance-jablonski-da-bambina_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\constance_jablonski\01abf8172b08_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\constance_jablonski\constance-jablonski-da-bambina_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_cox\y\courteney-cox-da-bimba_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_cox\y\Friends_00563_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_cox\y\Giugno_01283_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_cox\y\kortni_koks_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_cox\y\oarcc8_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_cox\y\screen-shot-2013-08-23-at-11-55-04-am_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_cox\celebrities-who-dont-seem-to-age-photos-1_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_cox\celebrities-who-dont-seem-to-age-photos-1_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_cox\courteney-cox_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_cox\Friends_00563_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_cox\Giugno_01283_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_cox\kortni_koks_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_cox\oarcc8_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_cox\screen-shot-2013-08-23-at-11-55-04-am_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_love\y\8431576_6_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_love\y\celebs-then-now-young-old-48_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_love\8431576_6_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\courtney_love\celebs-then-now-young-old-48_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cristiano_ronaldo\y\cristiano-ronaldo_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cristiano_ronaldo\y\Febbraio_03288_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cristiano_ronaldo\Febbraio_03288_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cristian_vieri\y\cristian_vieri_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cristian_vieri\bobovieri1_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cristian_vieri\vieri-top1_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cuba_gooding_jr\y\Gennaio_02338_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cuba_gooding_jr\Gennaio_02338_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cybill_sheperd\y\1313446210_1_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cybill_sheperd\y\cybill-shepherd-di-taxi-driver_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cybill_sheperd\1313446210_1_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\cybill_sheperd\cybill-shepherd-di-taxi-driver_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dakota_fanning\y\087167d933a7a9055cd340c09fb37d3052a074a5917f2_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dakota_fanning\y\180098_190170521006938_4497933_n_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dakota_fanning\y\Dakota-Fanning-640x320_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dakota_fanning\y\dakota-fanning_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dakota_fanning\y\Febbraio_04040_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dakota_fanning\087167d933a7a9055cd340c09fb37d3052a074a5917f2_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dakota_fanning\180098_190170521006938_4497933_n_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dakota_fanning\Dakota-Fanning-640x320_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dakota_fanning\dakota-fanning_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dakota_fanning\Febbraio_04040_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dalma_callado\y\dalma-callado_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dalma_callado\dalma-oggi_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dana_dearmond\y\Pornostars_01176_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dana_dearmond\Pornostars_01176_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\danica_mckellar\y\danica-mckellar1_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\danica_mckellar\y\danica-mckellar2_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\danica_mckellar\y\Danica-McKellar_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\danica_mckellar\danica-mckellar1_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\danica_mckellar\danica-mckellar2_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\danica_mckellar\Danica-McKellar_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daniele_de_rossi\y\daniele-de-rossi2_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daniele_de_rossi\y\daniele-de-rossi_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daniele_de_rossi\y\daniele_de_rossi_y2_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daniele_de_rossi\y\daniele_de_rossi_y_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daniele_de_rossi\daniele_de_rossi2_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daniele_de_rossi\daniele_de_rossi_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\danielle_fishel\y\NllWXLw_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\danielle_fishel\NllWXLw_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daniel_craig\y\celebs-then-now-young-old-41_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daniel_craig\y\Marzo_01017_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daniel_craig\1382085147_025_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daniel_craig\1382085147_025_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daniel_craig\celebs-then-now-young-old-41_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daniel_craig\Marzo_01017_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daniel_radcliffe\y\Luglio_00804_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daniel_radcliffe\Luglio_00804_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\danila_kozlovsky\y\Maggio_00440_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\danila_kozlovsky\Maggio_00440_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\danny_devito\y\Friends_01484_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\danny_devito\y\Novembre_01318_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\danny_devito\Friends_01484_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\danny_devito\Novembre_01318_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daria_strokous\y\top-model-da-bambine-daria-strokous_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daria_strokous\top-model-da-bambine-daria-strokous_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daryl_hannah\y\daryl-hannah_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daryl_hannah\daryl-hannah_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daryl_sabara\y\Giugno_01921_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daryl_sabara\Giugno_01921_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daveigh_chase\y\1789892_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\daveigh_chase\1789892_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_beckham\y\david-beckham_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_beckham\y\Maggio_03342_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_beckham\david-beckham-premiato-a-los-angeles_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_beckham\Maggio_03342_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_bowie\y\david-bowie_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_bowie\y\david-bowie_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_bowie\y\Gennaio_02711_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_bowie\y\photos-celebrites-then-and-now9_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_bowie\1002_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_bowie\1002_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_bowie\Gennaio_02711_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_bowie\photos-celebrites-then-and-now9_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_duchovny\y\67290556_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_duchovny\y\Agosto_01162_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_duchovny\y\celebs-then-now-young-old-22_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_duchovny\y\Zvezdy-v-detstve-Vypusk-2-31_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_duchovny\67290556_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_duchovny\Agosto_01162_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_duchovny\celebs-then-now-young-old-22_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_duchovny\Zvezdy-v-detstve-Vypusk-2-31_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_ferrer\y\tennis-players-when-they-were-young-06_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_ferrer\y\tennis_players_when_they_were_young_14_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_ferrer\tennis-players-when-they-were-young-06_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_ferrer\tennis_players_when_they_were_young_14_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_fincher\y\Agosto_06326_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_fincher\Agosto_06326_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_henrie\y\How_I_met_your_mother_01156_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_henrie\y\Luglio_03187_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_henrie\How_I_met_your_mother_01156_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_henrie\Luglio_03187_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_lynch\y\Directors_01468_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_lynch\Directors_01468_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_schwimmer\y\Friends_00881_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_schwimmer\y\Novembre_03724_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_schwimmer\Friends_00881_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_schwimmer\Novembre_03724_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_soul\y\david-soul_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\david_soul\david-soul_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\deandre_yedlin\y\deandre-yedlin_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\deandre_yedlin\deandre-yedlin_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\deandre_yedlin\deandre_yedlin_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dean_norris\y\Breaking_Bad_00474_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dean_norris\Breaking_Bad_00474_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\debra_messing\y\celebrities-who-dont-seem-to-age-photos-16_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\debra_messing\celebrities-who-dont-seem-to-age-photos-16_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\delta_goodrem\y\3.-Delta-Goodrem_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\delta_goodrem\3.-Delta-Goodrem_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\demis_caribbean\y\Comedy_Club_01859_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\demis_caribbean\Comedy_Club_01859_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\demi_moore\y\a-young-old-lady-5_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\demi_moore\y\Novembre_01960_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\demi_moore\y\rare-photos-18_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\demi_moore\a-young-old-lady-5_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\demi_moore\Novembre_01960_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\denise_richards\y\Febbraio_04424_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\denise_richards\y\img_4987759_854_4_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\denise_richards\Febbraio_04424_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\denise_richards\img_4987759_854_4_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\denzel_washington\y\Dicembre_02767_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\denzel_washington\celebrities-who-dont-seem-to-age-photos-4_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\denzel_washington\celebrities-who-dont-seem-to-age-photos-4_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\denzel_washington\Dicembre_02767_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\devin_ratray\y\1789899_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\devin_ratray\1789899_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\devon_windsor\y\549bc383e1722_-_elle-20-devon-windsor-h_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\devon_windsor\y\549bc383e1722_-_elle-20-devon-windsor-h_4_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\devon_windsor\y\549bc383e1722_-_elle-20-devon-windsor-h_5_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\devon_windsor\y\549bc383e1722_-_elle-20-devon-windsor-h_6_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\devon_windsor\y\DEVON-WINDSOR-6893-1418361012_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\devon_windsor\549bc383e1722_-_elle-20-devon-windsor-h_2_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\devon_windsor\DEVON-WINDSOR-6893-1418361012_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\diamond_foxxx\y\Pornostars_00796_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\diamond_foxxx\Pornostars_00796_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\diane_kruger\y\Luglio_03832_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\diane_kruger\Luglio_03832_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dick_van_patten\y\dick-van-patten_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dick_van_patten\dick-van-patten_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\diego_armando_maradona\y\diego-armando-maradona_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\diego_armando_maradona\DIEGO-ARMANDO-MARADONA_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dima_bilan\y\Dicembre_04243_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dima_bilan\Dicembre_04243_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dinah_manoff\y\then-and-now-the-cast-of-grease-photos-4_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dinah_manoff\then-and-now-the-cast-of-grease-photos-4_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dita_von_teese\y\dita_von_teeses_a484643d401f9cbf6797150e85b8178e_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dita_von_teese\y\Settembre_05312_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dita_von_teese\Settembre_05312_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dmitry_kharatyan\y\Gennaio_02076_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dmitry_kharatyan\Gennaio_02076_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dmitry_medvedev\y\Politicians_00522_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dmitry_medvedev\y\Settembre_01641_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dmitry_medvedev\Politicians_00522_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dmitry_medvedev\Settembre_01641_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dolly_parton\y\then-and-now-dolly-parton_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dolly_parton\then-and-now-dolly-parton_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dolph_lundgren\y\Novembre_02086_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dolph_lundgren\Novembre_02086_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dominic_monaghan\y\Dicembre_04555_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dominic_monaghan\y\Lost_00930_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dominic_monaghan\y\Signore_Anelli_e_Hobbit_01306_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dominic_monaghan\Dicembre_04555_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dominic_monaghan\Lost_00930_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dominic_monaghan\Signore_Anelli_e_Hobbit_01306_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\donald_faison\y\Giugno_03430_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\donald_faison\Giugno_03430_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\donatella_versace\y\Donatella-Versace11_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\donatella_versace\Donatella-Versace11_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\doutzen_kroes\y\0-doutzen_0_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\doutzen_kroes\y\a10-1376448758_600x0_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\doutzen_kroes\y\DOUTZEN-KROES-1439-1418361012_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\doutzen_kroes\y\Doutzen_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\doutzen_kroes\0-doutzen_0_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\doutzen_kroes\a10-1376448758_600x0_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\doutzen_kroes\DOUTZEN-KROES-1439-1418361012_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\doutzen_kroes\Doutzen_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\doutzen_kroes\Doutzen_Kroes_Cannes_2013_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\drake\y\childhood-celebs-10_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\drake\y\drake_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\drake\y\Rappers_00930_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\drake\drake_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\drake\Rappers_00930_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dree_hemingway\y\Dree_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\dree_hemingway\Dree_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\drew_barrymore\y\1320414856_kak-molody-oni-byli_33824_s__2_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\drew_barrymore\y\1386040936_06_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\drew_barrymore\y\1393800783_01_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\drew_barrymore\y\Drew-Barrymore-640x320_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\drew_barrymore\y\DrewBarrymore_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\drew_barrymore\y\Febbraio_03415_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\drew_barrymore\y\UTxklY9_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\drew_barrymore\1320414856_kak-molody-oni-byli_33824_s__2_2.png,a
